order_id,customer_id,customer_name,product_id,product_name,category,quantity,unit_price_eur,discount_pct,tax_rate,total_amount_eur,payment_method,payment_status,order_date,shipping_city,shipping_country,shipping_method,delivery_date,delivery_status,warehouse_id,customer_segment,device_type,return_requested,customer_satisfaction_score,created_at
ORD-2023028709,CUST-720213,Leon Mensah,PROD-36527,IKEA Max 2669,Food,1.0,265.5,27.73,0.19,1166.56,Bank Transfer,completed,2025-09-06,Nuremberg,DE,express,07/04/2024,delivered,WH-FRA,VIP,Desktop,False,5.0,2023-03-26 12:30:00
ORD-2023028710,CUST-381924,Felix Boateng,PROD-43102,Nike Max 7861,Books,3.0,973.95,18.51,0.19,1255.58,Bank Transfer,Completed,12/24/2025,Duisburg,Germany,Next Day,2025-12-02,Shipped,WH-FRA,Budget,Tablet,True,N/A,2023-04-13 01:31:00
ORD-2023028711,CUST-909947,Leon Wolf,PROD-28160,IKEA Max 3833,Home,2.0,920.32,23.08,0.19,1260.63,Bank Transfer,Pending,2023-10-26,Dusseldorf,GERMANY,standard,2023-01-03,In Transit,WH-MUC,Budget,MOBILE,True,,2023-12-19 22:10:00
ORD-2023028712,CUST-748663,Sarah Fischer,PROD-10186,Nike Plus 9971,Toys,1.0,151.81,0.0,0.07,443.09,PayPal,Refunded,2023-06-30,Hanover,DE,Next Day,2023-08-26,Delivered,WH-FRA,Regular,Desktop,True,1.0,2023-04-21 00:15:00
ORD-2023028713,CUST-592236,Christina Osei,PROD-99356,Samsung Max 8175,Electronics,4.0,738.66,0.0,0.19,1062.95,credit_card,Completed,2023-04-03,Dresden,DE,express,2024-09-09,Pending,WH-BER,Premium,mobile,True,,2023-06-23 03:19:00
ORD-2023028714,CUST-143995,David Bauer,PROD-83159,Samsung Pro 8677,Food,1.0,239.45,0.0,0.19,1948.65,PayPal,Pending,2025-10-26,Hamburg,Germany,Next Day,26-12-2024,Shipped,WH-MUC,Budget,Tablet,True,5.0,2023-09-22 03:56:00
ORD-2023028715,CUST-648187,Mia Sowah,PROD-75973,Samsung Pro 8373,Home,4.0,147.66,0.0,0.19,237.91,credit_card,Completed,04 Nov 2024,Cologne,DE,Standard,04-06-2023,Pending,WH-DRS,VIP,mobile,True,5.0,2023-03-03 13:42:00
ORD-2023028716,CUST-745058,Daniel Klein,PROD-77827,Apple Plus 4406,Beauty,5.0,323.41,0.0,0.19,867.6,Bank Transfer,completed,2023-02-20,Duisburg,DE,Express,2023-10-05,Cancelled,WH-MUC,Budget,Desktop,False,1.0,2023-09-03 12:45:00
ORD-2023028717,CUST-115775,David Muller,PROD-49770,Nike Pro 9292,Beauty,3.0,106.92,0.0,0.19,866.56,Credit Card,Pending,2025-10-14,Stuttgart,Germany,Next Day,11 Mar 2023,In Transit,WH-FRA,Premium,MOBILE,False,,2023-08-23 03:52:00
ORD-2023028718,CUST-485125,Felix Muller,PROD-26655,IKEA Max 6803,Sports,1.0,239.16,6.32,0.19,920.97,credit_card,COMPLETED,2025-01-30,Frankfurt,Deutschland,Next Day,12/08/2025,delivered,WH-CGN,Regular,Desktop,True,2.0,2023-08-03 20:01:00
ORD-2023028719,CUST-910555,Max Hoffmann,PROD-10839,Samsung Pro 3270,Food,3.0,764.67,22.6,0.19,281.54,Invoice,completed,2024-10-25,Cologne,GERMANY,express,2023-01-14,Cancelled,WH-CGN,Premium,Tablet,False,2.0,2023-12-10 21:31:00
ORD-2023028720,CUST-688982,Petra Fischer,PROD-52658,Nike Max 4958,Food,4.0,75.77,0.0,0.19,448.65,paypal,pending,2025-04-05,Hanover,Germany,Express,18/09/2024,Pending,WH-MUC,Regular,mobile,False,1.0,2023-08-15 14:51:00
ORD-2023028721,CUST-897136,Mia Boateng,PROD-43350,Adidas Pro 5553,Toys,2.0,631.3,4.56,0.19,1687.86,credit_card,Refunded,2023-03-23,Dusseldorf,DE,Standard,2024-03-17,delivered,WH-MUC,Budget,Mobile,False,,2023-10-11 08:53:00
ORD-2023028722,CUST-304102,Michael Agyeman,PROD-68687,Bosch Pro 6479,Sports,3.0,803.38,0.0,0.19,342.75,Klarna,Completed,2024-01-28,Munich,GERMANY,Next Day,2025-01-14,Delivered,WH-HAM,VIP,Desktop,True,1.0,2023-08-28 11:17:00
ORD-2023028723,CUST-550779,Lisa Fischer,PROD-84632,Adidas Plus 1965,Beauty,1.0,627.92,0.0,0.19,1896.74,Bank Transfer,Refunded,2023-07-16,Dresden,Germany,Next Day,2025-08-03,Cancelled,WH-DRS,Premium,MOBILE,True,,2023-11-08 09:23:00
ORD-2023028724,CUST-540077,Sabine Wolf,PROD-51028,IKEA Plus 7734,Sports,1.0,17.85,4.85,0.19,1259.65,Klarna,pending,2023-11-10,Essen,DE,Next Day,2024-04-18,Pending,WH-MUC,Regular,MOBILE,False,2.0,2023-12-26 06:38:00
ORD-2023028725,CUST-674865,Paul Richter,PROD-37601,Adidas Pro 1660,Toys,1.0,314.44,0.0,0.19,1849.74,PayPal,Completed,2023-10-12,Dortmund,Germany,Next Day,2025-02-21,Shipped,WH-MUC,New,Tablet,True,,2023-03-12 13:36:00
ORD-2023028726,CUST-312129,Paul Becker,PROD-96473,IKEA Max 1871,Beauty,1.0,155.01,0.0,0.19,887.92,paypal,COMPLETED,2023-06-22,Leipzig,GERMANY,standard,2024-09-05,Shipped,WH-FRA,New,Desktop,True,5.0,2023-04-23 19:41:00
ORD-2023028727,CUST-408492,Christina Schmidt,PROD-73909,Samsung Pro 249,Sports,2.0,234.01,0.0,0.19,1764.84,Bank Transfer,Failed,2023-09-02,,DE,express,2025-11-02,delivered,WH-FRA,New,mobile,False,1.0,2023-11-26 01:31:00
ORD-2023028728,CUST-680870,Emma Osei,PROD-87769,Apple Max 645,Electronics,1.0,40.95,0.0,0.19,667.46,paypal,completed,2025-03-18,Essen,Germany,Pickup,2024-03-17,Delivered,WH-HAM,Regular,Desktop,False,5.0,2023-08-18 01:32:00
ORD-2023028729,CUST-247667,Emma Fischer,PROD-64212,Nike Plus 7033,Clothing,3.0,522.32,0.0,0.19,284.3,paypal,Completed,2024-09-11,Dresden,DE,express,2023-10-04,DELIVERED,WH-HAM,VIP,mobile,False,4.0,2023-11-09 20:51:00
ORD-2023028730,CUST-496278,Max Wolf,PROD-55496,Apple Max 6048,Electronics,1.0,888.85,15.44,0.19,1241.56,credit_card,Completed,2024-03-03,Duisburg,Germany,Pickup,2023-10-09,Delivered,WH-DRS,Budget,Desktop,True,,2023-10-08 10:08:00
ORD-2023028731,CUST-660249,Felix Bauer,PROD-35355,Nike Plus 982,Sports,2.0,119.43,0.0,0.19,1753.05,Klarna,Failed,2024-06-19,Munich,GERMANY,Pickup,2023-04-06,delivered,WH-MUC,New,Tablet,True,,2023-01-22 03:10:00
ORD-2023028732,CUST-860863,Petra Meyer,PROD-91149,Apple Pro 7871,Toys,4.0,556.22,5.37,0.07,129.42,Klarna,completed,17 Oct 2025,Munich,DE,Pickup,2024-07-23,Shipped,WH-HAM,Budget,MOBILE,False,,2023-08-15 19:29:00
ORD-2023028733,CUST-695033,Christina Osei,PROD-19381,IKEA Plus 2549,Food,4.0,686.98,0.0,0.19,243.94,Credit Card,Completed,2024-09-01,Dusseldorf,Germany,Pickup,2023-06-07,DELIVERED,WH-DRS,Budget,Mobile,False,4.0,2023-09-08 19:36:00
ORD-2023028734,CUST-692027,Lukas Bauer,PROD-49128,IKEA Pro 8769,Sports,3.0,463.32,28.92,0.19,0.0,paypal,completed,2024-01-23,Leipzig,GERMANY,Pickup,2024-12-25,Cancelled,WH-CGN,Budget,Mobile,True,,2023-01-10 12:21:00
ORD-2023028735,CUST-752036,Emma Weber,PROD-48289,Adidas Pro 1764,Books,3.0,85.62,8.25,0.19,712.95,Invoice,Refunded,2023-04-29,Stuttgart,GERMANY,Express,2025-06-25,Pending,WH-BER,New,MOBILE,False,2.0,2023-07-09 14:59:00
ORD-2023028736,CUST-524942,Michael Schneider,PROD-91597,Nike Max 345,Clothing,1.0,747.03,0.14,0.19,576.23,Bank Transfer,COMPLETED,18 Feb 2024,Bremen,GERMANY,Next Day,2023-07-19,Pending,WH-DRS,Budget,Desktop,True,3.0,2023-01-10 19:43:00
ORD-2023028737,CUST-267044,Max Bauer,PROD-51745,Nike Pro 5977,Electronics,2.0,107.66,26.16,0.19,285.72,Credit Card,Failed,12 Feb 2025,Hamburg,Deutschland,express,04/29/2023,Delivered,WH-DRS,Budget,mobile,True,,2023-01-26 04:24:00
ORD-2023028738,CUST-507281,Felix Osei,PROD-21746,Adidas Plus 5025,Sports,3.0,208.46,0.0,0.19,337.69,Credit Card,Failed,2025-02-02,Hanover,Deutschland,express,01 Apr 2024,Delivered,WH-BER,Budget,Desktop,False,,2023-01-19 00:15:00
ORD-2023028739,CUST-736415,Sarah Wagner,PROD-17744,Nike Pro 4706,Sports,60.0,591.53,14.79,0.19,548.35,credit_card,COMPLETED,2025-05-16,Duisburg,Deutschland,Express,12/07/2024,Cancelled,WH-BER,Regular,MOBILE,False,5.0,2023-10-24 22:38:00
ORD-2023028740,CUST-581415,Sophie Agyeman,PROD-68157,Bosch Plus 9115,Electronics,3.0,862.12,28.72,0.19,316.78,PayPal,Pending,2024-01-16,Hamburg,Germany,Standard,06 Nov 2025,delivered,WH-DRS,Budget,Mobile,False,3.0,2023-05-06 03:42:00
ORD-2023028741,CUST-923039,Sarah Wolf,PROD-47101,Samsung Max 4821,Clothing,1.0,853.49,20.57,0.19,140.02,credit_card,pending,2023-08-22,Essen,DE,Standard,27 Feb 2023,Shipped,WH-DRS,Regular,Desktop,True,,2023-06-06 14:21:00
ORD-2023028742,CUST-116175,Michael Mensah,PROD-33443,IKEA Max 586,Home,3.0,641.12,5.77,0.19,331.55,credit_card,Failed,04/10/2025,Hanover,GERMANY,Standard,2023-09-28,delivered,WH-CGN,Budget,Mobile,False,4.0,2023-04-10 10:01:00
ORD-2023028743,CUST-653600,Lisa Schulz,PROD-46807,Nike Pro 6922,Books,2.0,11.0,15.58,0.19,409.42,Credit Card,pending,2023-02-03,Frankfurt,Germany,express,2023-01-11,Cancelled,WH-DRS,New,Mobile,False,5.0,2023-08-20 01:12:00
ORD-2023028744,CUST-345450,Emma Bauer,PROD-99221,Adidas Max 6125,Home,5.0,718.3,14.37,0.19,1420.63,paypal,completed,2025-12-22,Munich,Germany,Pickup,2023-02-20,DELIVERED,WH-BER,Regular,Mobile,True,4.0,2023-04-17 13:18:00
ORD-2023028745,CUST-666163,Andreas Sowah,PROD-69751,IKEA Plus 9758,Sports,2.0,745.96,23.73,0.07,1433.14,Invoice,Completed,2024-06-05,Berlin,DE,Express,2025-01-07,Delivered,WH-FRA,New,Desktop,True,,2023-07-17 05:56:00
ORD-2023028746,CUST-554504,David Wolf,PROD-20637,Adidas Max 4463,Beauty,2.0,585.13,0.0,0.19,849.45,Bank Transfer,Completed,2025-05-26,Nuremberg,GERMANY,standard,2024-01-22,delivered,WH-HAM,Budget,MOBILE,False,4.0,2023-02-15 23:40:00
ORD-2023028747,CUST-685136,Daniel Muller,PROD-55923,Apple Pro 8661,Toys,2.0,239.64,0.0,0.07,1283.1,paypal,pending,01 Apr 2024,Dusseldorf,GERMANY,Next Day,2025-04-19,Cancelled,WH-FRA,Regular,MOBILE,False,,2023-04-03 08:31:00
ORD-2023028748,CUST-682400,Daniel Klein,PROD-75439,Adidas Plus 7137,Electronics,2.0,428.5,0.0,0.19,781.22,Invoice,pending,2024-10-08,Dresden,GERMANY,express,2023-11-06,In Transit,WH-FRA,New,Tablet,True,4.0,2023-08-26 23:03:00
ORD-2023028749,CUST-645300,Sarah Hoffmann,PROD-98759,Apple Max 7193,Clothing,3.0,280.8,0.0,0.07,891.21,Bank Transfer,COMPLETED,2025-01-15,Cologne,Deutschland,Express,2023-02-27,delivered,WH-CGN,Premium,Desktop,True,,2023-01-23 11:21:00
ORD-2023028750,CUST-766138,Michael Klein,PROD-69040,Bosch Plus 2644,Home,1.0,918.7,0.0,0.07,1172.97,Credit Card,Refunded,2025-04-03,Duisburg,DE,standard,02/23/2025,Shipped,WH-DRS,Budget,Desktop,False,,2023-12-02 08:47:00
ORD-2023028751,CUST-693234,Leon Koch,PROD-24092,Adidas Max 4360,Beauty,2.0,61.37,0.0,0.19,1786.39,PayPal,completed,2023-03-15,Frankfurt,DE,express,2024-02-05,Shipped,WH-FRA,Regular,MOBILE,False,,2023-07-17 04:42:00
ORD-2023028752,CUST-224060,David Boateng,PROD-85723,Samsung Max 5361,Beauty,2.0,728.73,0.0,0.19,1699.02,Klarna,Failed,21-12-2023,Bremen,DE,Standard,2023-02-16,Delivered,WH-MUC,Premium,Desktop,False,5.0,2023-11-18 23:22:00
ORD-2023028753,CUST-595429,Andreas Wolf,PROD-25041,IKEA Max 5366,Sports,1.0,533.86,0.0,0.19,885.5,credit_card,completed,2023-06-07,Bremen,DE,Next Day,08 Sep 2023,delivered,WH-MUC,Regular,Tablet,True,2.0,2023-10-05 14:54:00
ORD-2023028754,CUST-654842,Mia Becker,PROD-49987,IKEA Plus 6354,Beauty,4.0,121.42,0.0,0.07,114.65,Credit Card,Pending,2024-12-21,Essen,Deutschland,Pickup,2023-09-03,In Transit,WH-CGN,New,Mobile,False,,2023-07-08 23:28:00
ORD-2023028755,CUST-815263,Felix Hoffmann,PROD-61813,Bosch Max 1338,Home,7.0,375.56,0.0,0.19,104.72,Bank Transfer,Completed,2025-06-16,Nuremberg,GERMANY,express,04 Oct 2025,delivered,WH-BER,Budget,Desktop,False,2.0,2023-02-25 15:28:00
ORD-2023028756,CUST-792492,Andreas Schneider,PROD-56065,Samsung Max 5636,Food,2.0,83.94,0.0,0.19,1068.24,paypal,Failed,2023-08-05,Hamburg,Germany,Express,02/11/2023,delivered,WH-DRS,Budget,MOBILE,False,,2023-04-11 17:37:00
ORD-2023028757,CUST-771968,Michael Osei,PROD-92353,IKEA Max 2007,Books,3.0,115.8,0.0,0.19,1411.27,Klarna,pending,06/20/2025,Bremen,GERMANY,Next Day,2025-09-30,DELIVERED,WH-FRA,Regular,Desktop,True,2.0,2023-03-03 07:56:00
ORD-2023028758,CUST-608868,David Fischer,PROD-23160,Samsung Pro 4809,Electronics,5.0,597.73,0.0,0.07,1629.66,Klarna,Pending,2024-02-24,Frankfurt,GERMANY,Standard,2024-10-11,Shipped,WH-CGN,Budget,Mobile,True,,2023-04-02 02:09:00
ORD-2023028759,CUST-919555,Christina Sowah,PROD-28904,IKEA Max 5380,Books,1.0,185.56,7.26,0.19,844.98,PayPal,pending,2024-07-18,Dortmund,GERMANY,express,2024-10-21,delivered,WH-CGN,Budget,Desktop,True,,2023-11-23 23:54:00
ORD-2023028760,CUST-744208,Paul Schmidt,PROD-15672,IKEA Max 5770,Food,2.0,417.01,15.58,0.07,119.73,Invoice,Refunded,2025-12-29,Dortmund,Deutschland,Standard,2024-06-22,DELIVERED,WH-CGN,Budget,Mobile,True,3.0,2023-08-08 15:37:00
ORD-2023028761,CUST-176176,Mia Schmidt,PROD-41070,Bosch Plus 4992,Books,2.0,889.8,0.0,0.19,503.31,PayPal,Completed,14-01-2023,Cologne,Deutschland,Pickup,2024-01-12,DELIVERED,WH-CGN,VIP,mobile,False,,2023-01-02 19:44:00
ORD-2023028762,CUST-481770,Felix Sowah,PROD-77098,Samsung Pro 8659,Toys,1.0,722.57,0.0,0.19,180.33,Invoice,COMPLETED,04/02/2023,Leipzig,Deutschland,Express,2023-05-01,Shipped,WH-FRA,Premium,Tablet,False,5.0,2023-02-17 23:02:00
ORD-2023028763,CUST-132122,Sarah Klein,PROD-72092,Samsung Max 4676,Electronics,6.0,86.4,28.07,0.19,84.9,Bank Transfer,completed,2025-11-04,Dresden,DE,standard,2023-08-05,In Transit,WH-HAM,Regular,MOBILE,False,4.0,2023-04-06 12:04:00
ORD-2023028764,CUST-489017,Lukas Fischer,PROD-96984,Adidas Pro 6768,Toys,4.0,676.07,0.0,0.19,605.29,paypal,pending,2023-07-12,Nuremberg,Deutschland,Pickup,2025-01-18,Cancelled,WH-HAM,Regular,MOBILE,False,2.0,2023-08-05 07:40:00
ORD-2023028765,CUST-941850,Emma Mensah,PROD-27082,Samsung Plus 2061,Clothing,1.0,556.63,0.0,0.19,201.79,Credit Card,COMPLETED,2023-02-11,Essen,GERMANY,Next Day,2025-04-21,delivered,WH-MUC,Premium,Tablet,False,3.0,2023-05-01 11:39:00
ORD-2023028766,CUST-720087,Lisa Hoffmann,PROD-56165,IKEA Max 8940,Beauty,1.0,809.64,0.0,0.19,209.31,PayPal,Completed,2023-11-26,Dortmund,DE,Standard,2023-10-09,delivered,WH-DRS,New,Desktop,False,,2023-02-25 15:34:00
ORD-2023028767,CUST-549581,Michael Schulz,PROD-29565,Samsung Plus 7429,Clothing,5.0,685.36,4.27,0.19,1737.85,Klarna,COMPLETED,2025-03-06,Stuttgart,Deutschland,Standard,04/19/2025,DELIVERED,WH-BER,VIP,mobile,True,1.0,2023-10-18 17:05:00
ORD-2023028768,CUST-289383,Christina Schneider,PROD-81187,Nike Pro 9701,Food,1.0,765.1,14.25,0.19,1331.9,Invoice,pending,2023-01-24,Cologne,Germany,standard,2024-09-29,Pending,WH-BER,New,Desktop,False,,2023-03-21 01:26:00
ORD-2023028769,CUST-480655,Michael Boateng,PROD-62347,Adidas Plus 6309,Beauty,1.0,497.75,0.0,0.19,1463.61,Invoice,pending,2025-05-03,Munich,GERMANY,standard,2024-01-19,In Transit,WH-DRS,Regular,Mobile,True,1.0,2023-05-06 21:43:00
ORD-2023028770,CUST-575565,David Wagner,PROD-54693,IKEA Plus 1076,Toys,3.0,898.34,0.0,0.19,1160.02,paypal,Failed,2024-04-18,Leipzig,DE,Next Day,2023-04-24,DELIVERED,WH-HAM,Premium,Desktop,True,2.0,2023-09-28 20:49:00
ORD-2023028771,CUST-984885,Daniel Osei,PROD-37352,Bosch Pro 2220,Books,5.0,382.83,0.0,0.19,1483.3,Klarna,Completed,2025-11-14,Berlin,Germany,Standard,2023-02-16,Shipped,WH-MUC,Regular,mobile,True,1.0,2023-11-09 13:11:00
ORD-2023028772,CUST-181300,Andreas Osei,PROD-53106,Adidas Plus 3598,Electronics,2.0,902.58,0.0,0.19,1052.93,PayPal,pending,06 Nov 2023,Dusseldorf,Germany,Pickup,2024-02-05,Shipped,WH-CGN,Premium,Tablet,False,3.0,2023-08-04 06:58:00
ORD-2023028773,CUST-697006,Lukas Mensah,PROD-49250,Bosch Pro 694,Food,2.0,845.25,0.0,0.19,1202.0,Klarna,pending,2023-10-09,Dortmund,DE,Next Day,2024-06-14,In Transit,WH-HAM,Premium,Tablet,False,5.0,2023-09-04 16:30:00
ORD-2023028774,CUST-576547,Christina Mensah,PROD-19856,IKEA Plus 2026,Food,6.0,952.02,0.0,0.19,1830.69,Klarna,Pending,2023-08-24,Frankfurt,Germany,standard,2024-04-19,In Transit,WH-CGN,Regular,Tablet,True,3.0,2023-05-02 04:28:00
ORD-2023028775,CUST-495370,Sabine Becker,PROD-76182,Bosch Max 5236,Clothing,2.0,321.76,0.0,0.07,315.71,credit_card,completed,2025-12-11,Stuttgart,Deutschland,Standard,2025-02-11,delivered,WH-CGN,Premium,Mobile,False,,2023-06-20 07:33:00
ORD-2023028776,CUST-124509,Sarah Meyer,PROD-77347,Apple Pro 5969,Sports,3.0,239.66,0.0,0.19,404.76,paypal,completed,2025-04-01,Frankfurt,DE,standard,2023-04-18,Cancelled,WH-CGN,Budget,MOBILE,True,2.0,2023-04-15 07:22:00
ORD-2023028777,CUST-826886,Lukas Richter,PROD-64480,Apple Plus 6464,Clothing,3.0,800.19,0.0,0.07,629.91,Invoice,Pending,2025-01-19,Hanover,DE,Pickup,14/09/2025,Pending,WH-MUC,New,mobile,True,4.0,2023-04-14 16:32:00
ORD-2023028778,CUST-723589,Lisa Mensah,PROD-24636,Bosch Pro 4072,Electronics,3.0,996.64,0.0,0.19,1665.26,PayPal,Pending,13/06/2024,Leipzig,DE,Next Day,2023-02-08,In Transit,WH-HAM,Premium,mobile,True,3.0,2023-02-22 01:47:00
ORD-2023028779,CUST-348247,Michael Schneider,PROD-94760,IKEA Max 6573,Electronics,1.0,105.49,0.0,0.19,699.21,Bank Transfer,Pending,19-08-2023,Dortmund,Deutschland,express,2024-03-10,Shipped,WH-CGN,Premium,Mobile,False,5.0,2023-07-09 09:30:00
ORD-2023028780,CUST-232649,Sabine Mensah,PROD-98190,Apple Plus 6020,Toys,3.0,908.19,24.39,0.19,789.89,Credit Card,COMPLETED,2024-04-29,Berlin,Deutschland,Next Day,2023-11-28,Cancelled,WH-DRS,Premium,Tablet,False,3.0,2023-11-16 05:53:00
ORD-2023028781,CUST-123359,Petra Bauer,PROD-65942,Nike Max 7457,Books,1.0,70.44,16.26,0.19,791.32,credit_card,completed,2024-05-09,Frankfurt,GERMANY,standard,2023-11-21,delivered,WH-HAM,Regular,MOBILE,False,5.0,2023-02-12 20:37:00
ORD-2023028782,CUST-191200,Paul Becker,PROD-22766,Apple Pro 8104,Home,4.0,100.06,18.2,0.07,955.07,paypal,Refunded,06-07-2023,Hamburg,GERMANY,standard,2023-07-22,delivered,WH-DRS,Budget,mobile,False,5.0,2023-06-05 12:01:00
ORD-2023028783,CUST-239147,Paul Meyer,PROD-61913,Samsung Max 3710,Electronics,2.0,518.13,0.0,0.19,1225.46,Bank Transfer,completed,2025-09-20,Essen,GERMANY,Next Day,01-05-2024,Cancelled,WH-MUC,VIP,Mobile,True,2.0,2023-12-10 13:46:00
ORD-2023028784,CUST-552578,Christina Sowah,PROD-92688,Nike Max 6946,Home,6.0,352.31,18.02,0.19,856.77,Invoice,completed,2025-04-20,Nuremberg,Germany,express,2023-11-08,Delivered,WH-HAM,New,Tablet,True,3.0,2023-03-28 01:30:00
ORD-2023028785,CUST-835620,Felix Schneider,PROD-67172,Samsung Plus 9478,Toys,1.0,384.16,0.0,0.19,877.43,paypal,Failed,2025-10-19,Dresden,DE,express,05/23/2024,DELIVERED,WH-MUC,New,mobile,True,,2023-12-02 12:07:00
ORD-2023028786,CUST-901112,Thomas Weber,PROD-30188,IKEA Pro 1840,Books,1.0,85.88,18.09,0.19,1353.4,paypal,pending,2025-05-16,Duisburg,Germany,Next Day,2024-12-02,DELIVERED,WH-DRS,Premium,Desktop,True,,2023-06-20 01:02:00
ORD-2023028787,CUST-475921,Sarah Schneider,PROD-75994,Adidas Plus 5205,Home,4.0,492.67,10.21,0.19,906.45,Klarna,Failed,2024-09-02,Leipzig,Germany,standard,2023-05-04,In Transit,WH-HAM,Premium,Desktop,False,,2023-11-11 15:51:00
ORD-2023028788,CUST-576632,Petra Agyeman,PROD-95136,Bosch Max 289,Electronics,1.0,226.73,26.93,0.19,197.12,Invoice,Pending,06-02-2024,Essen,Deutschland,Pickup,2024-10-02,In Transit,WH-MUC,Budget,MOBILE,True,5.0,2023-08-22 01:31:00
ORD-2023028789,CUST-990524,Max Schulz,PROD-27626,Apple Max 5161,Toys,3.0,774.46,0.27,0.19,1595.28,Credit Card,Pending,09/15/2025,Frankfurt,DE,Next Day,2023-10-22,Delivered,WH-DRS,Regular,Tablet,True,4.0,2023-06-01 17:57:00
ORD-2023028790,CUST-761714,Felix Richter,PROD-56361,Nike Max 9444,Toys,1.0,244.04,0.0,0.19,1087.73,Klarna,Failed,08/15/2025,Nuremberg,Germany,Pickup,2023-02-09,Cancelled,WH-HAM,Regular,mobile,True,2.0,2023-02-19 20:19:00
ORD-2023028791,CUST-647332,Emma Weber,PROD-28067,Apple Plus 8678,Clothing,1.0,683.9,0.0,0.19,1922.71,Klarna,Failed,2024-05-10,Leipzig,Germany,standard,2024-05-09,DELIVERED,WH-FRA,Regular,MOBILE,True,,2023-10-26 06:16:00
ORD-2023028792,CUST-705355,David Fischer,PROD-14727,IKEA Plus 7241,Home,2.0,219.83,0.0,0.19,993.59,Bank Transfer,COMPLETED,2025-10-15,Dortmund,GERMANY,Next Day,2025-01-14,delivered,WH-BER,VIP,mobile,False,,2023-01-23 10:05:00
ORD-2023028793,CUST-686225,Thomas Fischer,PROD-70260,IKEA Pro 4672,Home,1.0,532.01,0.0,0.19,1520.06,paypal,COMPLETED,04-06-2024,Dresden,DE,Express,19 Jul 2024,Cancelled,WH-DRS,VIP,Mobile,False,3.0,2023-11-27 16:11:00
ORD-2023028794,CUST-971405,Andreas Wagner,PROD-67560,Adidas Plus 4522,Sports,1.0,595.13,0.76,0.19,1577.14,Klarna,Pending,27 Dec 2025,Berlin,Deutschland,Express,2025-10-07,DELIVERED,WH-BER,Budget,Desktop,False,,2023-01-22 08:24:00
ORD-2023028795,CUST-295844,Lisa Hoffmann,PROD-18319,Samsung Plus 1175,Sports,2.0,302.05,0.0,0.19,1313.45,Invoice,Pending,2025-08-03,Bremen,Deutschland,standard,2025-02-01,Pending,WH-CGN,Regular,MOBILE,True,4.0,2023-06-15 23:35:00
ORD-2023028796,CUST-498606,Thomas Schneider,PROD-40703,Nike Pro 8529,Books,2.0,887.22,0.0,0.19,319.51,paypal,Pending,2025-03-16,Duisburg,DE,express,2025-04-01,delivered,WH-FRA,VIP,Tablet,True,4.0,2023-05-15 09:41:00
ORD-2023028797,CUST-115406,Mia Mensah,PROD-91386,Samsung Plus 720,Toys,6.0,353.81,11.94,0.19,1477.26,Klarna,pending,10/21/2025,Frankfurt,DE,Next Day,2025-05-10,delivered,WH-CGN,Regular,Tablet,True,1.0,2023-11-21 19:09:00
ORD-2023028798,CUST-417430,Thomas Osei,PROD-65005,Bosch Plus 4050,Books,4.0,98.44,0.0,0.19,1743.15,Credit Card,Completed,2023-08-09,Berlin,DE,express,19 Jul 2023,Pending,WH-FRA,Budget,Desktop,True,2.0,2023-08-05 06:06:00
ORD-2023028799,CUST-182480,David Schneider,PROD-58998,Nike Max 2991,Books,5.0,832.51,14.24,0.19,1944.59,Klarna,Pending,31 Mar 2025,Duisburg,Germany,Next Day,2025-04-23,Shipped,WH-MUC,Budget,MOBILE,True,3.0,2023-06-08 19:19:00
ORD-2023028800,CUST-680172,Felix Muller,PROD-56276,Adidas Plus 9594,Toys,2.0,934.48,0.0,0.19,1775.84,Bank Transfer,Failed,2025-12-03,Hanover,GERMANY,standard,2024-09-12,Cancelled,WH-BER,Premium,Desktop,True,,2023-10-06 16:15:00
ORD-2023028801,CUST-996302,Daniel Agyeman,PROD-43008,Apple Plus 7388,Food,2.0,924.24,0.0,0.19,820.43,Klarna,Completed,2023-10-01,Essen,Germany,Next Day,2024-03-20,In Transit,WH-DRS,Budget,Tablet,True,1.0,2023-08-21 23:08:00
ORD-2023028802,CUST-106128,Daniel Schneider,PROD-77316,Apple Plus 525,Toys,4.0,585.25,28.19,0.07,1438.97,Invoice,Failed,11/16/2023,Hanover,Germany,Standard,22-02-2024,delivered,WH-BER,New,Desktop,True,,2023-08-10 00:52:00
ORD-2023028803,CUST-898021,Christina Agyeman,PROD-80753,Samsung Pro 3459,Toys,2.0,735.32,0.0,0.19,599.8,Bank Transfer,Pending,2025-04-21,Cologne,Germany,express,2023-07-18,Delivered,WH-BER,New,MOBILE,True,5.0,2023-06-02 01:11:00
ORD-2023028804,CUST-699407,Emma Fischer,PROD-67368,Bosch Max 5400,Home,1.0,768.49,4.58,0.19,1800.18,paypal,Failed,2023-01-28,Munich,DE,Express,2023-12-08,In Transit,WH-HAM,VIP,Mobile,False,4.0,2023-02-20 16:17:00
ORD-2023028805,CUST-486446,Thomas Agyeman,PROD-50604,Adidas Pro 2254,Beauty,1.0,573.48,0.0,0.19,1001.05,credit_card,pending,2025-07-07,Cologne,GERMANY,express,2023-09-11,In Transit,WH-FRA,New,MOBILE,True,,2023-05-02 20:25:00
